epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,26837.1,0.94204,0.91539,1.23764,0.8336,0.75176,0.81547,0.59577,1.11786,0.8606,1.44679,0.003697,0.003697,0.003697
193,26976.5,0.94078,0.91441,1.24014,0.83273,0.75122,0.81567,0.59562,1.11748,0.8607,1.4464,0.003664,0.003664,0.003664
194,27115.8,0.94148,0.91721,1.24019,0.83559,0.74844,0.8157,0.59561,1.11685,0.8609,1.44576,0.003631,0.003631,0.003631
195,27255.6,0.93741,0.89701,1.23804,0.83741,0.74802,0.81538,0.59588,1.11564,0.86092,1.44442,0.003598,0.003598,0.003598
196,27394.9,0.93411,0.90406,1.23384,0.84412,0.74681,0.81557,0.59565,1.11515,0.8616,1.44393,0.003565,0.003565,0.003565
197,27534.2,0.93015,0.90368,1.23082,0.85145,0.74105,0.81611,0.5959,1.1149,0.86125,1.44376,0.003532,0.003532,0.003532
198,27673.4,0.92869,0.90661,1.22835,0.85062,0.74088,0.81581,0.59623,1.11518,0.8608,1.4447,0.003499,0.003499,0.003499
199,27812.8,0.92729,0.89505,1.23097,0.84104,0.74823,0.81596,0.59628,1.11459,0.86046,1.44444,0.003466,0.003466,0.003466
200,27952,0.91986,0.88906,1.22733,0.84861,0.7389,0.81593,0.59692,1.11489,0.8604,1.445,0.003433,0.003433,0.003433
201,28091.2,0.92352,0.88724,1.23084,0.84892,0.73909,0.81611,0.59681,1.11446,0.85982,1.4447,0.0034,0.0034,0.0034
202,28230.4,0.91401,0.88291,1.21757,0.82892,0.755,0.81629,0.59671,1.11389,0.85814,1.4442,0.003367,0.003367,0.003367
203,28369.7,0.91973,0.8778,1.22443,0.87655,0.73051,0.81739,0.59795,1.11429,0.85778,1.44406,0.003334,0.003334,0.003334
204,28509,0.91571,0.88455,1.22476,0.87896,0.72838,0.81764,0.59824,1.11407,0.85706,1.44388,0.003301,0.003301,0.003301
205,28648.4,0.90863,0.87577,1.2185,0.87552,0.72717,0.81803,0.59763,1.11387,0.85723,1.44354,0.003268,0.003268,0.003268
206,28787.6,0.91744,0.8718,1.22073,0.87981,0.72605,0.817,0.59774,1.11391,0.8561,1.4435,0.003235,0.003235,0.003235
207,28927.1,0.91035,0.87834,1.21975,0.87915,0.72747,0.81675,0.59772,1.11337,0.85535,1.44275,0.003202,0.003202,0.003202
208,29066.3,0.91017,0.87757,1.21922,0.87587,0.72664,0.81691,0.59852,1.11223,0.85535,1.44138,0.003169,0.003169,0.003169
209,29205.7,0.91095,0.87106,1.21526,0.86393,0.73218,0.81717,0.59906,1.11146,0.85481,1.44071,0.003136,0.003136,0.003136
210,29345.1,0.90305,0.85868,1.2104,0.84261,0.74709,0.81681,0.59794,1.11138,0.85499,1.44021,0.003103,0.003103,0.003103
211,29484.3,0.89782,0.86442,1.21083,0.83927,0.74856,0.81729,0.59827,1.11122,0.85455,1.44027,0.00307,0.00307,0.00307
212,29623.6,0.8969,0.85645,1.21143,0.84181,0.74943,0.81721,0.59761,1.11075,0.85479,1.43969,0.003037,0.003037,0.003037
213,29762.8,0.88784,0.84744,1.20414,0.8415,0.74755,0.8175,0.59794,1.11014,0.85527,1.43921,0.003004,0.003004,0.003004
214,29902.2,0.9006,0.86699,1.21241,0.84271,0.7464,0.81809,0.59763,1.11008,0.85486,1.43921,0.002971,0.002971,0.002971
215,30041.6,0.89615,0.85987,1.21111,0.84148,0.7441,0.81781,0.59788,1.1095,0.85497,1.43874,0.002938,0.002938,0.002938
216,30180.9,0.88578,0.83887,1.20428,0.84182,0.74377,0.81828,0.5976,1.10974,0.85456,1.43937,0.002905,0.002905,0.002905
217,30320.2,0.89116,0.84536,1.20259,0.88158,0.72267,0.81913,0.59874,1.10865,0.85449,1.43847,0.002872,0.002872,0.002872
218,30459.3,0.88959,0.84253,1.20707,0.84616,0.74178,0.81888,0.59845,1.10868,0.85421,1.43846,0.002839,0.002839,0.002839
219,30598.6,0.89322,0.8434,1.20311,0.88523,0.72153,0.818,0.59942,1.10835,0.85435,1.43817,0.002806,0.002806,0.002806
220,30738.1,0.89441,0.84633,1.20498,0.88815,0.72322,0.81812,0.59971,1.10848,0.85424,1.43861,0.002773,0.002773,0.002773
221,30877.5,0.88119,0.84005,1.20384,0.88694,0.72396,0.81869,0.60021,1.10776,0.85429,1.43776,0.00274,0.00274,0.00274
222,31016.8,0.88023,0.83675,1.20287,0.88674,0.72355,0.81861,0.59983,1.10747,0.85384,1.43778,0.002707,0.002707,0.002707
223,31156.4,0.88114,0.83997,1.19837,0.8888,0.72328,0.81918,0.6,1.10715,0.85347,1.43738,0.002674,0.002674,0.002674
224,31295.6,0.86569,0.82391,1.18789,0.88904,0.72366,0.81887,0.60028,1.10731,0.85266,1.43741,0.002641,0.002641,0.002641
225,31435,0.86939,0.82011,1.19121,0.89223,0.72471,0.81889,0.60066,1.10736,0.8516,1.4374,0.002608,0.002608,0.002608
226,31574.6,0.8772,0.82505,1.19883,0.89406,0.72317,0.81864,0.60051,1.10646,0.85134,1.4365,0.002575,0.002575,0.002575
227,31714.2,0.87354,0.83349,1.19508,0.89305,0.72455,0.81852,0.60101,1.10616,0.85136,1.43622,0.002542,0.002542,0.002542
228,31853.5,0.86701,0.81717,1.18902,0.89224,0.72452,0.81864,0.60082,1.10556,0.85124,1.43586,0.002509,0.002509,0.002509
229,31992.8,0.86524,0.81557,1.1888,0.89197,0.72518,0.81866,0.60019,1.10522,0.85135,1.43545,0.002476,0.002476,0.002476
230,32132.3,0.86549,0.81085,1.18168,0.89201,0.72563,0.81882,0.60062,1.10497,0.85087,1.43529,0.002443,0.002443,0.002443
231,32271.8,0.86155,0.81698,1.18317,0.89147,0.72547,0.81919,0.60122,1.10476,0.85112,1.43514,0.00241,0.00241,0.00241
232,32411.4,0.8612,0.80341,1.18259,0.88733,0.72542,0.81898,0.6011,1.10455,0.85097,1.43464,0.002377,0.002377,0.002377
233,32550.7,0.85181,0.81107,1.18461,0.88563,0.72696,0.81982,0.60126,1.10468,0.85026,1.4349,0.002344,0.002344,0.002344
234,32689.9,0.86377,0.80794,1.19015,0.88336,0.72537,0.81929,0.60156,1.10416,0.84978,1.4346,0.002311,0.002311,0.002311
235,32829.2,0.86413,0.81757,1.19607,0.88458,0.72584,0.81946,0.60262,1.10303,0.84959,1.4339,0.002278,0.002278,0.002278
236,32968.6,0.86858,0.81584,1.19111,0.88455,0.72618,0.81946,0.60288,1.10321,0.84896,1.43413,0.002245,0.002245,0.002245
237,33108.1,0.85001,0.80204,1.18167,0.88535,0.72584,0.81942,0.60271,1.10311,0.84852,1.43449,0.002212,0.002212,0.002212
238,33247.2,0.84883,0.7979,1.18229,0.885,0.7256,0.81935,0.60292,1.10267,0.84865,1.43411,0.002179,0.002179,0.002179
239,33386.5,0.85064,0.80483,1.18158,0.87464,0.72876,0.81967,0.60203,1.10234,0.84911,1.43404,0.002146,0.002146,0.002146
240,33525.8,0.84854,0.78631,1.17719,0.8726,0.73102,0.81966,0.60211,1.1024,0.84842,1.43441,0.002113,0.002113,0.002113
241,33665.2,0.84021,0.79083,1.17685,0.87172,0.73134,0.81988,0.60274,1.10211,0.84832,1.43421,0.00208,0.00208,0.00208
242,33804.6,0.84308,0.7936,1.17584,0.87106,0.73173,0.82003,0.60282,1.10218,0.8491,1.43441,0.002047,0.002047,0.002047
243,33944.4,0.83471,0.77578,1.16837,0.86979,0.73197,0.82034,0.60286,1.10189,0.84886,1.43442,0.002014,0.002014,0.002014
